"","Person","PostID","Score","ViewCount","QTime","HourQTime"
"20604",27335,62660,-1,74,1372270846.103,18
"20605",23956,62663,2,171,1372276516.497,19
"20606",11551,62666,0,97,1372278797.267,20
"20607",10667,62669,1,234,1372279266.52,20
"20608",27343,62674,3,90,1372284165.763,22
"20609",27330,62677,9,2011,1372285896.687,22
"20610",27344,62678,-1,323,1372286298.263,22
"20611",13587,62679,3,175,1372286823.41,22
"20612",27352,62689,1,64,1372296085.203,1
"20613",1005,62691,5,122,1372304244.99,3
"20614",27354,62693,1,336,1372306624.94,4
"20615",27356,62695,1,193,1372308863.45,4
"20616",22022,62696,5,530,1372313110.587,6
"20617",26654,62705,-1,1297,1372320926.75,8
"20618",27360,62706,0,49,1372321554.627,8
"20619",27294,62707,-1,189,1372321807.553,8
"20620",27364,62714,2,686,1372326432.893,9
"20621",23956,62719,-1,92,1372328579.047,10
"20622",27368,62726,2,89,1372330317.227,10
"20623",2310,62731,2,318,1372336538.27,12
"20624",1005,62736,0,99,1372340631.317,13
"20625",27371,62738,1,243,1372342564.5,14
"20626",27379,62741,3,848,1372343127.737,14
"20627",9577,62743,0,132,1372344435.183,14
"20628",27380,62745,0,59,1372345059.863,14
"20629",13561,62747,2,748,1372346418.49,15
"20630",22190,62748,0,77,1372346732.453,15
"20631",25339,62751,4,120,1372349452.55,16
"20632",59,62754,5,77,1372350547.58,16
"20633",27327,62755,1,85,1372350607.02,16
"20634",27383,62756,4,1171,1372350613.933,16
"20635",27388,62758,1,1725,1372352200.033,16
"20636",27393,62761,0,55,1372353954.113,17
"20637",27390,62762,0,34,1372354707.49,17
"20638",27395,62763,-4,92,1372354829.447,17
"20639",1005,62766,1,66,1372356139.147,18
"20640",27397,62768,8,153,1372356684.137,18
"20641",27398,62770,3,755,1372358289.143,18
"20642",27385,62771,1,93,1372359495.483,18
"20643",27400,62780,2,424,1372369087.54,21
"20644",1005,62782,3,100,1372371298.377,22
"20645",9640,62788,0,84,1372376750.303,23
"20646",26886,62790,3,123,1372379465.55,0
"20647",26886,62793,1,136,1372384287.027,1
"20648",27405,62794,0,65,1372385007.17,2
"20649",183,62795,6,640,1372388951.257,3
"20650",27407,62797,1,232,1372399947.32,6
"20651",25327,62798,0,48,1372400058.863,6
"20652",27411,62802,0,133,1372403191.64,7
"20653",27412,62803,1,117,1372403246.98,7
"20654",27119,62810,1,121,1372405910.757,7
"20655",11958,62811,2,50,1372406411.543,8
"20656",27414,62815,3,139,1372409301.773,8
"20657",27415,62816,2,95,1372412244.623,9
"20658",26338,62820,7,404,1372413337.093,9
"20659",27058,62824,5,2503,1372420081.897,11
"20660",27425,62826,6,60,1372420348.477,11
"20661",12492,62829,0,93,1372421579.257,12
"20662",1005,62831,0,72,1372423004.817,12
"20663",27427,62836,2,287,1372424883.663,13
"20664",27058,62838,5,134,1372426862.037,13
"20665",11448,62840,3,153,1372429600.743,14
"20666",8580,62841,1,52,1372432606.827,15
"20667",27431,62845,3,108,1372435654.31,16
"20668",6072,62850,1,397,1372439204.687,17
"20669",27400,62851,2,110,1372440240.983,17
"20670",27436,62852,3,711,1372440331.003,17
"20671",22008,62853,2,883,1372440412.037,17
"20672",10968,62858,0,426,1372444328.517,18
"20673",1329,62859,1,185,1372445730.983,18
"20674",18184,62862,2,787,1372447811.06,19
"20675",5889,62870,1,55,1372455965.057,21
"20676",27450,62872,5,147,1372458734.47,22
"20677",27451,62873,3,631,1372459777.543,22
"20678",26185,62875,2,36,1372465773.25,0
"20679",19719,62876,4,1249,1372465861.593,0
"20680",27454,62880,0,774,1372477834.953,3
"20681",1803,62881,1,128,1372479713.563,4
"20682",11609,62882,3,178,1372479976.043,4
"20683",25986,62887,0,73,1372492488.587,7
"20684",27456,62889,2,152,1372493227.307,8
"20685",20304,62896,1,336,1372502651.633,10
"20686",27462,62899,4,623,1372507392.263,12
"20687",26979,62900,0,236,1372508444.827,12
"20688",10914,62902,1,176,1372511046.25,13
"20689",27467,62905,7,144,1372458636.573,22
"20690",14270,62906,2,35,1372512735.18,13
"20691",27464,62910,0,450,1372522017.85,16
"20692",27465,62916,5,406,1372527440.77,17
"20693",27192,62918,4,228,1372530242.88,18
"20694",27468,62919,1,210,1372530325.947,18
"20695",8653,62920,4,945,1372531009.813,18
"20696",20556,62921,5,434,1372533662.703,19
"20697",1005,62923,5,184,1372534756.073,19
"20698",8686,62928,4,52,1372544721.48,22
"20699",27473,62930,2,216,1372549529.31,23
"20700",1005,62932,0,129,1372554000.623,1
"20701",1005,62939,1,303,1372564640.813,3
"20702",26886,62940,4,322,1372564702.43,3
"20703",27277,62941,0,130,1372577236.82,7
"20704",27477,62944,4,448,1372584965.92,9
"20705",27478,62946,1,82,1372585754.903,9
"20706",27479,62949,8,729,1372587453.88,10
"20707",27471,62950,1,292,1372589387.577,10
"20708",14650,62953,2,137,1372595477.313,12
"20709",1005,62956,0,111,1372600318.553,13
"20710",11598,62957,5,221,1372601006.697,14
"20711",27482,62958,3,174,1372601923.24,14
"20712",27483,62960,3,65,1372606640.647,15
"20713",21998,62961,0,166,1372609261.32,16
"20714",27489,62962,1,109,1372618882.367,19
"20715",1005,62964,0,233,1372619690.13,19
"20716",1329,62968,10,705,1372626839.573,21
"20717",8724,62969,1,86,1372628333.787,21
"20718",10268,62972,4,383,1372630442.33,22
"20719",26918,62975,4,153,1372633986.757,23
"20720",27492,62981,2,524,1372642380.19,1
"20721",5546,62983,0,415,1372648207.073,3
"20722",27493,62984,1,63,1372649072.487,3
"20723",26326,62987,1,104,1372651704.343,4
"20724",27354,62990,0,182,1372656317.717,5
"20725",27494,62992,1,62,1372660617.233,6
"20726",26352,62995,6,1119,1372648712.7,3
"20727",25165,63003,6,176,1372673043.003,10
"20728",27497,63006,2,77,1372675222.317,10
"20729",12545,63010,1,147,1372677899.883,11
"20730",27330,63012,1,34,1372678849.187,11
"20731",1005,63015,0,97,1372682916.38,12
"20732",25759,63023,1,67,1372686634.86,13
"20733",11091,63026,10,822,1372691227.113,15
"20734",26226,63028,7,617,1372694385.58,15
"20735",26887,63029,2,299,1372694892.067,16
"20736",14463,63030,4,169,1372695599.2,16
"20737",27504,63032,1,244,1372695991.727,16
"20738",27502,63033,1,101,1372696215.737,16
"20739",16041,63039,2,150,1372700188.927,17
"20740",27535,63041,0,109,1372697292.387,16
"20741",24786,63048,1,72,1372705338.063,19
"20742",27514,63049,5,252,1372705403.997,19
"20743",27158,63050,0,168,1372705710.837,19
"20744",27512,63054,2,110,1372706742.253,19
"20745",27517,63055,0,163,1372706852.303,19
"20746",27515,63056,1,88,1372706943.437,19
"20747",24230,63059,3,85,1372707496.387,19
"20748",16776,63061,1,124,1372708361.083,19
"20749",26579,63065,3,192,1372709670.277,20
"20750",27522,63067,2,1536,1372710209.6,20
"20751",13985,63074,7,1431,1372717079.623,22
"20752",1005,63077,5,120,1372719509.527,22
"20753",4301,63078,1,44,1372719773.62,23
"20754",27524,63079,1,825,1372719810.13,23
"20755",27525,63081,0,282,1372722896.913,23
"20756",27471,63082,1,94,1372724055.457,0
"20757",27528,63094,2,203,1372739236.29,4
"20758",3899,63096,1,177,1372742021.48,5
"20759",18528,63099,6,742,1372748304.107,6
"20760",20556,63101,1,154,1372748734.81,7
"20761",27531,63104,1,47,1372750381.963,7
"20762",27514,63106,0,158,1372751442.717,7
"20763",27533,63113,2,104,1372754749.72,8
"20764",27020,63117,0,111,1372760835.093,10
"20765",27537,63121,1,98,1372762341.497,10
"20766",27538,63122,4,189,1372762706.74,10
"20767",27538,63124,6,107,1372763232.353,11
"20768",24046,63128,2,80,1372766751.44,12
"20769",27541,63130,1,214,1372768154.427,12
"20770",27545,63134,1,159,1372773958.927,14
"20771",27547,63136,3,97,1372774950.07,14
"20772",14731,63137,3,160,1372775062.163,14
"20773",27548,63140,2,51,1372776060.69,14
"20774",27550,63143,5,302,1372777136.43,14
"20775",27383,63144,1,167,1372778087.487,15
"20776",17679,63152,34,7365,1372780747.463,15
"20777",27557,63155,2,1869,1372784629.843,17
"20778",12492,63156,0,52,1372785210.087,17
"20779",27558,63157,3,188,1372785995.873,17
"20780",27559,63162,0,256,1372790122.96,18
"20781",1005,63164,3,191,1372791271.773,18
"20782",19657,63170,3,73,1372795554.52,20
"20783",27560,63171,0,212,1372795576.527,20
"20784",27563,63176,0,24,1372799007.223,21
"20785",1005,63177,-1,47,1372799344.887,21
"20786",27571,63189,1,234,1372827486.957,4
"20787",183,63194,4,86,1372832146.593,6
"20788",603,63195,1,40,1372833258.107,6
"20789",27576,63198,0,51,1372837004.627,7
"20790",26199,63201,2,113,1372839238.527,8
"20791",5635,63203,6,879,1372840835.047,8
"20792",27577,63206,3,93,1372842809.02,9
"20793",27581,63212,0,156,1372849740.16,11
"20794",27583,63213,2,62,1372850318.45,11
"20795",27538,63217,8,120,1372852104.817,11
"20796",27587,63219,5,235,1372854137.13,12
"20797",13702,63220,2,61,1372855037.97,12
"20798",27588,63221,2,165,1372855600.217,12
"20799",27589,63222,4,616,1372855638.08,12
"20800",27590,63226,2,544,1372856863.747,13
"20801",10760,63228,3,142,1372858574.667,13
"20802",27592,63231,3,349,1372860355.137,14
"20803",21054,63233,6,423,1372860867.87,14
"20804",27593,63236,1,230,1372862548.243,14
"20805",23801,63245,3,208,1372866997.117,15
"20806",26466,63250,0,1373,1372870867.863,17
"20807",27600,63251,1,73,1372870924.94,17
"20808",11707,63254,1,170,1372872115.743,17
"20809",8013,63257,13,425,1372873820.467,17
"20810",27450,63260,2,12,1372875080.173,18
"20811",27604,63262,0,132,1372875588.09,18
"20812",10416,63263,3,276,1372876935.987,18
"20813",26584,63267,3,379,1372878186.717,19
"20814",3411,63269,2,94,1372879233.263,19
"20815",27606,63270,1,222,1372879567.7,19
"20816",27545,63272,1,80,1372880300.357,19
"20817",27607,63274,0,65,1372882420.883,20
"20818",27608,63276,3,92,1372882985.41,20
"20819",27611,63282,2,80,1372886313.603,21
"20820",12552,63285,4,357,1372886863.243,21
"20821",26267,63290,2,271,1372889293.543,22
"20822",21961,63302,0,148,1372896550.53,0
"20823",17549,63305,1,226,1372900560.933,1
"20824",27615,63307,1,57,1372902907.513,1
"20825",8627,63308,-1,94,1372903077,1
"20826",21138,63311,3,78,1372908951.583,3
"20827",25615,63313,4,818,1372909616.363,3
"20828",27616,63317,1,43,1372920375.69,6
"20829",21307,63320,2,242,1372925922.123,8
"20830",26267,63321,8,754,1372926877.893,8
"20831",4751,63323,0,90,1372929083.437,9
"20832",9344,63325,0,57,1372930372.317,9
"20833",19741,63327,4,93,1372931813.48,9
"20834",27621,63330,2,411,1372934791.273,10
"20835",6040,63333,3,44,1372938123.997,11
"20836",27150,63337,2,112,1372942918.52,13
"20837",27240,63347,2,21,1372948174.567,14
"20838",27626,63349,0,73,1372949570.623,14
"20839",2704,63350,1,1371,1372950469.037,15
"20840",11458,63353,1,73,1372956213.743,16
"20841",21666,63355,1,369,1372958849.43,17
"20842",21030,63357,3,3346,1372959422.22,17
"20843",8653,63359,3,79,1372960543.413,17
"20844",27630,63361,2,201,1372962736.953,18
"20845",25335,63364,3,144,1372963967.6,18
"20846",21919,63366,3,106,1372966258.3,19
"20847",27637,63368,1,80,1372970859.033,20
"20848",27639,63369,1,316,1372972657.2,21
"20849",8971,63370,3,518,1372974318.973,21
"20850",21961,63372,1,127,1372981490.25,23
"20851",27642,63377,5,68,1372982954.257,0
"20852",1005,63379,1,72,1372983745.357,0
"20853",27643,63380,1,32,1372983970.133,0
"20854",183,63386,9,215,1372989812.377,2
"20855",183,63389,5,172,1372996842.78,4
"20856",7290,63391,12,261,1372997452.657,4
"20857",25074,63393,3,253,1372998900.767,4
"20858",26863,63396,0,184,1373004864.84,6
"20859",26095,63397,0,61,1373004890.01,6
"20860",10580,63398,0,222,1373006344.533,6
"20861",14803,63402,1,69,1373007984.37,7
"20862",27492,63407,2,298,1373010143.163,7
"20863",27653,63415,2,76,1373013256.417,8
"20864",4278,63417,2,675,1373015458.517,9
"20865",27657,63419,3,549,1373016770.887,9
"20866",14346,63427,2,113,1373018325.76,9
"20867",16101,63430,1,100,1373020874.353,10
"20868",1048,63431,1,103,1373021750.647,10
"20869",14731,63433,2,160,1373022606.457,11
"20870",27482,63436,0,134,1373025606.997,12
"20871",22549,63438,0,370,1373026265.433,12
"20872",27663,63439,5,123,1373026635.54,12
"20873",27371,63440,0,149,1373027256.157,12
"20874",196,63441,13,702,1373027775.897,12
"20875",26471,63442,1,125,1373028869.43,12
"20876",10416,63447,5,677,1373032125.157,13
"20877",27667,63448,0,272,1373032137.88,13
"20878",27666,63452,0,415,1373033183.33,14
"20879",1005,63454,2,78,1373033672.29,14
"20880",14434,63460,2,47,1373037022.197,15
"20881",27672,63463,2,158,1373039843.547,15
"20882",27669,63464,9,2741,1373039870.847,15
"20883",27673,63466,4,106,1373040783.62,16
"20884",27676,63469,1,99,1373044086.083,17
"20885",27682,63471,2,78,1373046664.517,17
"20886",27606,63472,3,70,1373046940.56,17
"20887",27680,63477,1,288,1373049186.953,18
"20888",27575,63487,-2,2340,1373058836.483,21
"20889",27686,63489,2,30,1373060316.01,21
"20890",23891,63493,3,96,1373072220.23,0
"20891",9244,63494,2,435,1373075691.79,1
"20892",27692,63496,0,79,1373078820.03,2
"20893",12492,63499,19,747,1373096759.513,7
"20894",27698,63501,2,335,1373103492.117,9
"20895",25811,63503,2,263,1373108556.19,11
"20896",27700,63504,2,369,1373112098.38,12
"20897",686,63505,4,154,1373114455.507,12
"20898",27702,63515,1,67,1373133446.517,17
"20899",11748,63517,0,226,1373134515.743,18
"20900",21178,63518,3,506,1373134981.193,18
"20901",27703,63519,-1,60,1373135936.2,18
"20902",27704,63520,0,350,1373137419.267,19
"20903",1005,63521,2,85,1373137476.957,19
"20904",27489,63527,0,67,1373147323.3,21
"20905",27705,63528,1,209,1373147901.243,21
"20906",27700,63530,1,178,1373150900.243,22
"20907",26189,63535,2,39,1373154194.833,23
"20908",17147,63536,1,112,1372973967.25,21
"20909",26362,63537,1,208,1372986668.107,1
"20910",25685,63538,3,137,1368480974.18,21
"20911",27708,63540,3,75,1373165192.227,2
"20912",27712,63543,2,59,1373178651.833,6
"20913",26564,63546,3,689,1373183840.793,7
"20914",26658,63550,1,62,1373197524.05,11
"20915",9348,63551,1,36,1373198254.387,11
"20916",27713,63552,1,227,1373198275.843,11
"20917",27715,63556,0,54,1373201072.003,12
"20918",26658,63558,5,1684,1373201859.273,12
"20919",7925,63561,3,117,1373204789.39,13
"20920",5754,63565,2,369,1373207348.047,14
"20921",27719,63566,3,2032,1373210952.987,15
"20922",26345,63568,3,86,1373211925.29,15
"20923",582,63569,2,40,1373213146.093,16
"20924",27577,63573,2,96,1373216573.723,17
"20925",27724,63576,0,100,1373219762.203,17
"20926",18615,63578,1,60,1373220539.517,18
"20927",4769,63583,4,98,1373223877.57,19
"20928",9266,63584,0,628,1373226611.19,19
"20929",27489,63585,1,77,1373227413.807,20
"20930",27728,63588,3,122,1373231005.843,21
"20931",3026,63589,8,292,1373232427.54,21
"20932",1005,63590,1,98,1373239015.317,23
"20933",1005,63592,0,26,1373240940.98,23
"20934",27736,63600,2,450,1373253656.557,3
"20935",11038,63604,2,583,1373258912.117,4
"20936",27738,63605,1,360,1373259650.09,5
"20937",27740,63607,0,30,1373264052.133,6
"20938",1689,63611,3,145,1373267498.473,7
"20939",24097,63615,1,73,1373270515.84,8
"20940",12603,63620,0,121,1373272694.8,8
"20941",27744,63621,4,2050,1373273080.453,8
"20942",27746,63624,0,120,1373274782.62,9
"20943",27750,63626,3,106,1373280146.373,10
"20944",27749,63628,1,162,1373281372.383,11
"20945",27743,63631,1,144,1373282494.177,11
"20946",25335,63632,2,438,1373282674.05,11
"20947",27754,63635,3,271,1373283380.41,11
"20948",27755,63636,1,116,1373283489.47,11
"20949",3277,63639,4,88,1373284349.64,11
"20950",27757,63642,2,142,1373287010.95,12
"20951",27298,63646,4,338,1373289567.46,13
"20952",8287,63647,9,1369,1373289712.503,13
"20953",27760,63649,2,539,1373290744.99,13
"20954",26640,63652,14,1841,1373292550.99,14
"20955",27581,63655,1,237,1373293324.837,14
"20956",27735,63658,2,282,1373294969.983,14
"20957",27763,63659,2,320,1373295214.167,14
"20958",18164,63661,0,131,1373295463.473,14
"20959",1005,63665,3,254,1373298985.603,15
"20960",10766,63667,0,91,1373299783.673,16
"20961",27196,63669,1,1012,1373300399.687,16
"20962",25386,63673,2,148,1373302529.113,16
"20963",1764,63674,3,53,1373305035.423,17
"20964",10598,63678,1,118,1373308627.787,18
"20965",27769,63681,1,303,1373309224.793,18
"20966",27772,63684,3,175,1373310880.39,19
"20967",27617,63688,1,248,1373313097.363,19
"20968",1005,63689,0,121,1373316618.96,20
"20969",1005,63690,1,104,1373316817.8,20
"20970",27768,63691,0,100,1373317025.35,20
"20971",27776,63693,0,57,1373318036.327,21
"20972",3098,63696,1,50,1373319788.49,21
"20973",25803,63697,1,256,1373320323.64,21
"20974",27687,63698,4,188,1373320514.967,21
"20975",27779,63701,1,108,1373322868.45,22
"20976",27783,63706,1,47,1373330241.447,0
"20977",1005,63707,0,40,1373331383.363,0
"20978",27775,63708,1,195,1373331599.123,0
"20979",27784,63710,1,159,1373331907.943,1
"20980",24230,63712,1,197,1373333952.987,1
"20981",27789,63715,1,221,1372913961.623,4
"20982",27787,63717,2,1161,1373338141.34,2
"20983",27790,63720,1,39,1373343047.757,4
"20984",27354,63721,0,28,1373343435.58,4
"20985",25827,63722,2,487,1373344543.233,4
"20986",27791,63723,3,87,1373344919.78,4
"20987",27798,63724,1,44,1373321354.44,22
"20988",27749,63725,1,984,1373346909.463,5
"20989",26636,63726,1,48,1373348640.45,5
"20990",27792,63727,0,68,1373349936.643,6
"20991",27793,63728,8,217,1373350874.86,6
"20992",27319,63730,0,691,1373351677.487,6
"20993",27796,63732,2,111,1373356607.113,7
"20994",27797,63733,1,306,1373357317.383,8
"20995",10462,63739,4,106,1373358516.493,8
"20996",27795,63740,1,232,1373358636.587,8
"20997",14826,63745,0,156,1373362536.39,9
"20998",27779,63748,0,29,1373365522.227,10
"20999",27579,63750,0,40,1373366058.457,10
"21000",27801,63754,0,32,1373367863.793,11
"21001",4769,63760,12,655,1373371606.02,12
"21002",21443,63762,5,197,1373371819.73,12
"21003",27804,63764,0,37,1373372860.353,12
"21004",8252,63765,0,65,1373373125.2,12
"21005",25045,63767,0,249,1373373983.313,12
"21006",27807,63769,0,152,1373375098.863,13
"21007",17401,63773,2,80,1373375791.193,13
"21008",27812,63775,3,129,1373377294.453,13
"21009",11748,63776,1,127,1373377486.23,13
"21010",1005,63786,4,149,1373381884.02,14
"21011",25074,63787,3,133,1373382220.35,15
"21012",18164,63788,2,336,1373382238.22,15
"21013",27820,63792,2,37,1373384449.403,15
"21014",27327,63796,1,399,1373385912.08,16
"21015",20556,63797,3,65,1373386722.773,16
"21016",1005,63801,1,412,1373387592.633,16
"21017",1513,63802,7,259,1373388301.927,16
"21018",27385,63805,0,241,1373388789.06,16
"21019",14463,63807,0,26,1373389168.74,16
"21020",27825,63809,-1,1243,1373391520.813,17
"21021",21797,63816,2,153,1373394244.407,18
"21022",27879,63817,1,75,1373388836.733,16
